_id,id,text,label,,,,,,,,
ObjectId(5cb6f7cb5e75393870840813),1.12E+18,"ILX extends time of Flood Warning for Little Wabash River near Clay City [IL] till Apr 19, 6:00 AM CDT https://t.co/RnvcEsW1kl",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840815),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/Q1SA3MTaWE,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840817),1.12E+18,"James River at flood stage... Temperatures are warming.  Here is what you need to know in 1 minute. Full forecast on @8NEWS at Noon with @wxmorgan8news and at https://t.co/c3eI8gEnZt
#RVA #rvawx https://t.co/4fyjGq2RpV",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840819),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/TPlzzZym4e,0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084081b),1.12E+18,"3 Big Things: Wheat lower overnight as crop conditions remain high; export inspections of corn up week-to-week, soybean assessments drop; flood warnings issued for Red River along ND-MN border. https://t.co/e8L7XtM68G",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840821),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/hy2bmTpdRp,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840823),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/i6JwDFPkOT,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840825),1.12E+18,"RAH issues Flood Warning valid at Apr 17, 9:30 AM EDT for Neuse River near Goldsboro [NC] till Apr 19, 5:36 PM EDT https://t.co/SK7L7mRrTT",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840827),1.12E+18,"RAH issues Flood Warning valid at Apr 17, 9:30 AM EDT for Neuse River near Goldsboro [NC] till Apr 19, 5:36 PM EDT https://t.co/Yizxc5AJru",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840829),1.12E+18,"RAH issues Flood Warning valid at Apr 17, 9:30 AM EDT for Neuse River near Goldsboro [NC] till Apr 19, 5:36 PM EDT https://t.co/VQR6e9HteO",0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084082b),1.12E+18,"RAH extends time of Flood Warning for Neuse River at Smithfield [NC] till Apr 21, 2:00 AM EDT https://t.co/6ephYd3nux",0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084082d),1.12E+18,"RAH extends time of Flood Warning for Neuse River at Smithfield [NC] till Apr 21, 2:00 AM EDT https://t.co/djtELu7jVa",0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084082f),1.12E+18,"LKN issues Flood Advisory for Bruneau River at Rowland [NV] till Apr 17, 5:53 PM PDT https://t.co/07e5ZlzjBU",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840831),1.12E+18,The Aroostook County Flood Watch is updating flooding potential &amp; river conditions as the ice melts and the water rises [PHOTOS] https://t.co/IMTaC2UYws,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840833),1.12E+18,The Aroostook County Flood Watch is updating flooding potential &amp; river conditions as the ice melts and the water rises [PHOTOS] https://t.co/EPiaj62YfA,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840835),1.12E+18,The Aroostook County Flood Watch is updating flooding potential &amp; river conditions as the ice melts and the water rises [PHOTOS] https://t.co/PVP5EyBq4H,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840837),1.12E+18,Red River @ Fargo is 29.46'. 11.46' above flood stage. -11.36' record crest. #fargo #fmflood,0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084083a),1.12E+18,ALY cancels Flood Warning for Hudson River at Troy [NY] https://t.co/fLgRZr7dHg,0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084083c),1.12E+18,ALY cancels Flood Warning for Hudson River at Troy [NY] https://t.co/f7xSdVywTM,0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084083e),1.12E+18,ALY cancels Flood Warning for Mettawee River at Granville [NY] https://t.co/m9iRBfed4Q,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840840),1.12E+18,ALY cancels Flood Warning for Mettawee River at Granville [NY] https://t.co/xZ84WT926q,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840842),1.12E+18,NWS Alert&gt; Flood Warning for The James River At Richmond Westham until This Evening . At 07:30 AM Tuesday The Stage Was 11.7 Feet. Minor Flooding is Forecast. Flood Stage is 12.0 Feet. Forecast: The River Will... #vawx https://t.co/qXD89QW6kk,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840844),1.12E+18,...The flood warning continues for the following rivers in New Hampshire...Vermont...Maine Connecticut River Near Dalton affecting Coos and Essex Counties Kennebec River At Skowhegan affecting Somerset County Kennebec River At Augusta affecting Kennebec�?https://t.co/pjyWQJjvnt,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840846),1.12E+18,"AKQ issues Flood Warning valid at Apr 16, 11:00 AM EDT for James River at Richmond Westham [VA] till Apr 16, 8:51 PM EDT https://t.co/3w9vJGRYmd",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840848),1.12E+18,"AKQ issues Flood Warning valid at Apr 16, 11:00 AM EDT for James River at Richmond Westham [VA] till Apr 16, 8:51 PM EDT https://t.co/Xlxltrl1bc",0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084084a),1.12E+18,"AKQ issues Flood Warning valid at Apr 16, 11:00 AM EDT for James River at Richmond Westham [VA] till Apr 16, 8:51 PM EDT https://t.co/h1sA4TET3A",0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084084c),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/YE0lbR20Sr,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840850),1.12E+18,"In the St. Patrick's Day Flood of 1936 (March 17-19), the B&amp;O roundhouse, railyards, and station flooded. The 1893 iron through truss bridge over the Potomac River was damaged and not fully repaired for over 4 years. https://t.co/oiZhAhZFNp",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840852),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/ZeyumBsLAG,0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084085e),1.12E+18,A River Flood Warning has been issued for our listening area until 6:00 pm 12/31/49 https://t.co/mZ4aaU3z7W #RiverFloodWarning #Weather,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840860),1.12E+18,A River Flood Warning has been issued for our listening area until 6:00 pm 12/31/49 https://t.co/Ai1k3RFSQO #RiverFloodWarning #Weather,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840862),1.12E+18,NWS Alert&gt; Flood Warning for The Big Sioux River At Sioux Falls W Avenue until Further Notice. At 06am Tuesday The Stage Was 8.07 Feet. Flood Stage is 8.00 Feet. At Stages Near 8.0 Feet Flooding Beings to Affect... #sdwx https://t.co/uQntkZXp9D,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840863),1.12E+18,FSD issues Flood Warning for Big Sioux River at Sioux Falls Western Avenue [SD] until further notice https://t.co/s6X7hCHXfS,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840864),1.12E+18,FSD issues Flood Warning for Big Sioux River at Sioux Falls Western Avenue [SD] until further notice https://t.co/Vb0WQAqhlS,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840865),1.12E+18,"HUN extends time of Flood Warning for Paint Rock River near Woodville [AL] till Apr 16, 2:41 PM CDT https://t.co/GWfWQMXOrY",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840866),1.12E+18,"HUN extends time of Flood Warning for Paint Rock River near Woodville [AL] till Apr 16, 2:41 PM CDT https://t.co/FXwEZLOKcO",0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840867),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/2mFO57Xpwm,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840868),1.12E+18,PBZ cancels Flood Advisory for Ohio River at Pittsburgh [PA] https://t.co/T5b7kvI3FM,0,,,,,,,,
ObjectId(5cb6f7cb5e75393870840869),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/OVlcFsDWUY,0,,,,,,,,
ObjectId(5cb6f7cb5e7539387084086b),1.12E+18,NWS Flood Warning Continues for the Wabash River  https://t.co/SVejIZuEc8 https://t.co/XbP2ZJGER1,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a6e),1.12E+18,JAN continues Flood Warning for Big Black River near Bentonia [MS] until further notice https://t.co/iDwL8xz9YS,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a70),1.12E+18,JAN continues Flood Warning for Big Black River near Bentonia [MS] until further notice https://t.co/OjmBSQQAhR,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a72),1.12E+18,JAN continues Flood Warning for Big Black River near Bentonia [MS] until further notice https://t.co/ObyBKelpRF,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a73),1.12E+18,JAN continues Flood Warning for Big Black River near Bentonia [MS] until further notice https://t.co/DIm8CPm7Yv,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a77),1.12E+18,"RIVER FLOODING: Flood warnings continue for points along the Sabine and Calcasieu rivers until further notice. Here are a couple of point forecasts for Deweyville and Oberlin. For locations elsewhere, go to https://t.co/rZ8EG5fliL  @KPLC7News https://t.co/VPXZvyjsa0",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a79),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/Y5fJ6pLmrg,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a7a),1.12E+18,Kennebec River in Augusta is expected to reach flood stage early afternoon leading to minor flooding. Flood Warning in effect 1 pm - 9 pm #WeatherAuthority @WGME https://t.co/HC1JrJbVU9,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a7c),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/lZOmfnqZyD,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a80),1.12E+18,GSP cancels Flood Advisory for French Broad River near Fletcher [NC] https://t.co/LcCVRzvLoD,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a82),1.12E+18,GSP cancels Flood Advisory for French Broad River near Fletcher [NC] https://t.co/LS8fdqAsFH,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a84),1.12E+18,GSP cancels Flood Advisory for French Broad River near Fletcher [NC] https://t.co/KZd4lv1ijm,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a86),1.12E+18,*** ALERT- Flood Warning issued April 16 at 5:51AM CDT until further notice by NWS ...The Flood Warning continues for the following streams in Kansas.. Big Blue River near Blue Rapids affecting Marshall County The Flood Warning continues for The Big Blue�?https://t.co/BQgwyn73Mk,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a88),1.12E+18,...The Flood Warning continues for the following streams in Kansas.. Big Blue River near Blue Rapids affecting Marshall Co https://t.co/5a0Luf2q3y,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a8a),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/38cjaw7Wab,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a8c),1.12E+18,"Flood Warning issued for Dalhousie Lake - Flood Watch issued for Mississippi Lake, Clyde River - Lake 88.1 https://t.co/MD8DBkEyej",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a8e),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/RNqaVWX1OA,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a90),1.12E+18,"Pittsburgh PA
...The National Weather Service In Pittsburgh Has Issued A Flood Advisory For The Ohio River...
Ohio River At Pittsburgh Affecting Allegheny County.
.Recent Rainfall Within The 24-Hour Period Will... https://t.co/VErlRUoWKc",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a92),1.12E+18,"BTV extends time of Flood Warning for Winooski River at Essex Junction [VT] till Apr 16, 3:15 PM EDT https://t.co/oh9BFP93yp",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a93),1.12E+18,BTV cancels Flood Warning for Lamoille River at Jeffersonville [VT] https://t.co/b9ZcoONoqi,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a97),1.12E+18,"Rivers continue to recede throughout the North Country after the recent  rainfall.  As of 6:30 AM on April 16th, three flood warnings are still in effect: Otter Creek at Center Rutland, the Winooski River at Essex Junction, and the Barton River near Coventry. #VTwx #NYwx https://t.co/FTOdW9pJzo",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a99),1.12E+18,"Flood Warning issued for Dalhousie Lake �?Flood Watch issued for Mississippi Lake, Clyde River

https://t.co/BYO0V1ZdDV",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a9d),1.12E+18,FSD cancels Flood Warning for Little Sioux River at Cherokee [IA] https://t.co/Xrw0erjmZi,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840a9f),1.12E+18,A flood warning was issued for the Mattawamkeag River Above Mattawamkeag.  More details on our web site at https://t.co/g46zQ49cmw #mewx,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840aa1),1.12E+18,A River Flood Warning has been issued for our listening area from 6:10 am 4/16/19...  https://t.co/n0XBavqGQr #RiverFloodWarning #Weather,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840aa3),1.12E+18,NWS Alert&gt; Flood Warning for The W Fork Vermillion River Near Parker until Thursday Evening. At 04am Tuesday The Stage Was 8.77 Feet. Minor Flooding is Forecast. Flood Stage is 9.00 Feet. Forecast: Rise Above... #sdwx https://t.co/ns9BRFskjK,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840aa5),1.12E+18,Flood Warning issued April 16 at 5:13AM CDT until further notice by NWS ...Observed flooding increased from Minor to Moderate severity for the following rivers in Minnesota... Split Rock Creek Below Jasper West Fork Des Moines River near Avoca .The following river forecasts �?ObjectId(5cb6f7ce5e75393870840aa7),0,"FSD issues Flood Warning for West Fork Vermillion River near Parker [SD] till Apr 18, 7:00 PM CDT https://t.co/ON3EkEwfru",,,,,,,
ObjectId(5cb6f7ce5e75393870840aa9),1.12E+18,FSD continues Flood Warning for West Fork Des Moines River near Avoca [MN] until further notice https://t.co/UAdSrI6or5,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840aab),1.12E+18,NWS Alert&gt; Flood Warning for The Mattawamkeag River Above Mattawamkeag. From This Evening . At 5:31 AM Tuesday The Stage Was 12.5 Feet. Minor Flooding is Forecast. Flood Stage is 13.5 Feet. Forecast: Rise Above... #mewx https://t.co/3XAncDpLZ8,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840aad),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/rQHQDJutHc,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840aaf),1.12E+18,"CAR issues Flood Warning valid at Apr 16, 8:00 PM EDT for Mattawamkeag River above Mattawamkeag [ME] until further notice https://t.co/XLdGeacZ6U",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ab1),1.12E+18,"CAR issues Flood Warning valid at Apr 16, 8:00 PM EDT for Mattawamkeag River above Mattawamkeag [ME] until further notice https://t.co/WljHme0Y1c",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ab3),1.12E+18,"CAR issues Flood Warning valid at Apr 16, 8:00 PM EDT for Mattawamkeag River above Mattawamkeag [ME] until further notice https://t.co/PMjqC43aU7",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ab6),1.12E+18,"Kennebec River in Augusta still high, but not rising as steadily as it was last night and early this morning. Last check it was at 10.63 ft. Still expected to go over 12 ft flood stage by this afternoon.  #WeatherAuthority @WGME https://t.co/5tftWdUNDX",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ab8),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/UzLI2Ql2A8,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840abb),1.12E+18,A flood warning is in effect from 1 PM this afternoon until tonight at 9 PM for the Kennebec River in Augusta. https://t.co/EM4b5na0PJ,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840abc),1.12E+18,"NEW THIS MORNING: authorities are again reminding people to NOT use the flood waters for recreation. 
https://t.co/Ic8GxzoWkp",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840abd),1.12E+18,"ALY extends time of Flood Warning for Hudson River at Troy [NY] till Apr 16, 2:00 PM EDT https://t.co/IiEkEhEfoe",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840abe),1.12E+18,"ALY extends time of Flood Warning for Hudson River at Troy [NY] till Apr 16, 2:00 PM EDT https://t.co/piGuTaDpDl",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840abf),1.12E+18,ALY continues Flood Warning for Schroon River at Riverbank [NY] until further notice https://t.co/6cHv2wKBO4,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ac1),1.12E+18,ALY continues Flood Warning for Schroon River at Riverbank [NY] until further notice https://t.co/AQAiblH9jx,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ac3),1.12E+18,"ALY extends time of Flood Warning for Mettawee River at Granville [NY] till Apr 16, 12:38 PM EDT https://t.co/vekoeP54Nc",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ac5),1.12E+18,"ALY extends time of Flood Warning for Mettawee River at Granville [NY] till Apr 16, 12:38 PM EDT https://t.co/1SYP2N5GBu",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ac7),1.12E+18,UPDATE: The National Weather Service has modified Flood Warning along the Kennebec River in Augusta. It is now from 1 pm this afternoon until 9 pm this evening. Minor flooding still expected #WeatherAuthority 鈦@WGME�? https://t.co/XSWoGaczxJ,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ac8),1.12E+18,"GYX extends time of Flood Warning valid at Apr 16, 1:00 PM EDT for Kennebec River at Augusta [ME] till Apr 16, 9:00 PM EDT https://t.co/idklvtZhF1",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840aca),1.12E+18,"GYX extends time of Flood Warning valid at Apr 16, 1:00 PM EDT for Kennebec River at Augusta [ME] till Apr 16, 9:00 PM EDT https://t.co/FA9HBRXLfF",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840acc),1.12E+18,"GYX extends time of Flood Warning valid at Apr 16, 1:00 PM EDT for Kennebec River at Augusta [ME] till Apr 16, 9:00 PM EDT https://t.co/uoAzW9snSy",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ace),1.12E+18,"GYX extends time of Flood Warning valid at Apr 16, 1:00 PM EDT for Kennebec River at Augusta [ME] till Apr 16, 9:00 PM EDT https://t.co/XAScJeHRLF",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ad0),1.12E+18,"GYX extends time of Flood Warning for Kennebec River at Skowhegan [ME] till Apr 17, 4:50 AM EDT https://t.co/aMZjXzTNcu",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ad2),1.12E+18,"GYX extends time of Flood Warning for Kennebec River at Skowhegan [ME] till Apr 17, 4:50 AM EDT https://t.co/VUrc1ytMs6",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ad4),1.12E+18,"GYX extends time of Flood Warning for Kennebec River at Skowhegan [ME] till Apr 17, 4:50 AM EDT https://t.co/4FfWCBk2ot",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ad6),1.12E+18,"GYX extends time of Flood Warning for Connecticut River near Dalton [NH] till Apr 18, 10:00 AM EDT https://t.co/qX8XXIAJS9",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ad8),1.12E+18,"GYX extends time of Flood Warning for Kennebec River at Skowhegan [ME] till Apr 17, 4:50 AM EDT https://t.co/EgbMpqD2F1",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ada),1.12E+18,"GYX extends time of Flood Warning for Connecticut River near Dalton [NH] till Apr 18, 10:00 AM EDT https://t.co/m58N1j2ci3",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840adb),1.12E+18,"GYX extends time of Flood Warning for Connecticut River near Dalton [NH] till Apr 18, 10:00 AM EDT https://t.co/DJRDVagSxm",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ade),1.12E+18,"MKX continues Flood Warning for Fox River near Berlin [WI] till Apr 22, 1:00 PM CDT https://t.co/GQN1mRujUP",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ae1),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/2v55O4EWoc,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ae4),1.12E+18,River Flood Warnings continue along parts of the Connecticut River for very minor river and very typical spring flooding. Dry weather will help. Tracking our next rain on 22News and online at https://t.co/QVkSAds81F https://t.co/DS3VWAXrA1,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840ae7),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/j4Di8ULN23,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840aef),1.12E+18,Flood Warnings continue for the Connecticut River at Montague and Northampton. River is expected to reach minor flood stage this morning before falling below flood stage later this afternoon. https://t.co/bmzpsOxJdf,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840af2),1.12E+18,"Flood Warning issued April 16 at 4:05AM CDT until further notice by NWS .High water levels continue along the Mississippi River, with readings expected to hold steady or very slowly fall through early next week. River forecasts take into account both observed and forecast pr�?
ObjectId(5cb6f7ce5e75393870840af6),1118079182397952002,ARX continues Flood Warning valid at Apr 17",0," 1:00 AM CDT https://t.co/Q2quYSIDdv""",,,,,,,
ObjectId(5cb6f7ce5e75393870840af7),1.12E+18,A flood warning remains in effect for the Aroostook River around Washburn and Crouseville.  #mewx https://t.co/Ftvns75O5M https://t.co/xDEhBMHTkg,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840afa),1.12E+18,"ARX extends time of Flood Warning valid at Apr 17, 7:00 AM CDT for Trempealeau River at Dodge [WI] till Apr 21, 1:00 AM CDT https://t.co/HtsMDUAgRY",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840afd),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/XVn5cfQHll,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b00),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/AsRuvniVVZ,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b04),1.12E+18,Monitoring the Kennebec River in Augusta.  It is now approaching 11 feet. Flood stage is 12 ft. #WeatherAuthority 鈦@WGME�?https://t.co/vwKSrYzacm,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b0a),1.12E+18,Our recent rain and mild temperatures has prompted the National Weather Service to issue several Flood Warnings. We鈥檒l be monitoring conditions along the Kennebec River in Augusta this morning where minor flooding is expected. More on #GoodDayMaine #WeatherAuthority @WGME https://t.co/g9V3Z6D6st,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b0c),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/rRA8fDDpwV,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b10),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/1j3IxQgzLp,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b13),1.12E+18,"In 1431 the ashes of Joan of Arc were thrown into the River Seine after She was burned alive.  In 1314 Jacques de Molay was burned at the stake on a River Seine island, facing #NotreDame.

Mirror. 
1431 = 1314

The River Seine is 777 kilometers in length.  Will She Flood next? https://t.co/ekOmKYFFBk",0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b15),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/PJrp0mp2oQ,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b1c),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/P1lcxFqDwk,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b1f),1.12E+18,BTV cancels Flood Warning for Passumpsic River at Passumpsic [VT] https://t.co/jfFs6RUC3V,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b2b),1.12E+18,Significant rain on the southern side of Blackwater in last two days. Barriers in Mallow have been erected for a low level flood and the Council is expecting the Park Road in Mallow to flood. In Fermoy the barriers are up on both sides of the river but will not affect traffic.,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b2d),1.12E+18,We currently have river flood warnings on the Connecticut and Kennebec Rivers.  Go here for more information: https://t.co/63vU23jiEU #nhwx #mewx https://t.co/XhIX4ZSoWO,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b2f),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/Cmmirmi3jT,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b33),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/wC8hcp645C,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b37),1.12E+18,CLE cancels Flood Warning for Mahoning River at Leavittsburg [OH] https://t.co/u4lqxjHINO,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b3b),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/frmhhGtleN,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b3d),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/Pykiyqbzaf,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b43),1.12E+18,Flood Warning issued April 15 at 8:56PM CDT until further notice by NWS: .Updated flood information for the Mississippi River. River forecasts include past precipitation and forecast rainfall for the next 24 hours.�?https://t.co/WDwnTtxCWk -SevereWXAlerts -Severe WX Alerts,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b45),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/hKSHuT9wW8,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b47),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/Ul8Tw1dHnO,0,,,,,,,,
ObjectId(5cb6f7ce5e75393870840b49),1.12E+18,"River Levels in the last 5 days at North Drain Pumping Station : Mark �?Burtle Border. Latest recorded level 1.78m at BST 4:00am, Tuesday 16 April 2019. https://t.co/3wvV9W3BG5 https://t.co/E9wF1EkZQ7",0,,,,,,,,
ObjectId(5cb6f7d15e75393870840e94),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/NzvVUFTbIJ,0,,,,,,,,
ObjectId(5cb6f7d15e75393870840e95),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/TKnZcRnomR,0,,,,,,,,
ObjectId(5cb6f7d15e75393870840e96),1.12E+18,*** ALERT- Flood Warning issued April 15 at 11:55PM CDT until further notice by NWS ...The Flood Warning continues for the following streams in Kansas.. Big Blue River near Blue Rapids affecting Marshall County The Flood Warning continues for The Big Blu�?https://t.co/BQgwyn73Mk,0,,,,,,,,
ObjectId(5cb6f7d15e75393870840e97),1.12E+18,...The Flood Warning continues for the following streams in Kansas.. Big Blue River near Blue Rapids affecting Marshall Co https://t.co/Gx43ieMJys,0,,,,,,,,
ObjectId(5cb6f7d15e75393870840e99),1.12E+18,"CLE extends time of Flood Warning for Mahoning River at Leavittsburg [OH] till Apr 16, 8:51 AM EDT https://t.co/dU8EzGxB5t",0,,,,,,,,
ObjectId(5cb6f7d15e75393870840e9a),1.12E+18,TOP continues Flood Warning for Big Blue River near Blue Rapids [KS] until further notice https://t.co/BD28CScjYH,0,,,,,,,,
