_id,id,text,label
ObjectId(5cb6f8a65e753938708501ce),1.12E+18,"Did you know members never have to pay for #Sakuracon programming?
#Premiers? FREE! #Guest Appearances? FREE! #Concert? FREE! Fan participation? FREE! #Autographs? FREE! Photos? FREE! Membership available at door. Registration information at https://t.co/c88LU88jdd #sakuracon2019 https://t.co/Gr6qY4Okrv",
ObjectId(5cb6f8a65e753938708501d3),1.12E+18,"bts fan since 2014
1 fckin album (regalo pa yaaan)
0 lightstick
0 concert
0 fanmeet

HAHAHAHA dl dl lang &amp; stream stream https://t.co/Ns89Uv3elu",
ObjectId(5cb6f8a65e753938708501d9),1.12E+18,"The scale of the their press conferences have really blown up (album &amp; concert)

Live now at https://t.co/YWIaOqfC3J

@BTS_twt #BTSGlobalPressConference #MAP_OF_THE_SOUL_PERSONA https://t.co/MSxC6hcaCq",
ObjectId(5cb6f8a75e753938708501df),1.12E+18,Gonna be cool. We need a 3000 seat concert venue. https://t.co/B724bXDG0N,
ObjectId(5cb6f8a75e753938708501e5),1.12E+18,Next Thursday the St. Mary's Middle and High School Spring Choral Concert will be held in the Gymnasium at 6:30 PM. Come and enjoy our amazing ensembles and choirs! See you then! #StMarys #StMarysTokyo #StMarysChoirs https://t.co/1Z7PAnbpEt,
ObjectId(5cb6f8a75e753938708501e9),1.12E+18,@itsavalsetriste Are you at the concert now? Or watching it somewhere? And I don__ even know what songs are worst? Camila ones or sin banderas ones!? ___¤§,
ObjectId(5cb6f8a75e753938708501ed),1.12E+18,"There were loud, drunk chatty Kathys behind us at a Mumford &amp; Sons concert &amp; after multiple people telling them to talk quieter someone goes to get security and removes one for arguing then the other proceeds to dump her beer on my sister who didn__ even report them #ConcertFail",
ObjectId(5cb6f8a75e753938708501f1),1.12E+18,@elmo3907 Very cool. And we're going back on Monday for his last concert!,
ObjectId(5cb6f8a75e753938708501f5),1.12E+18,thinking about how i got on the big screen during this is america at my gambino concert ..... an out of body experience a literal out of body experience,
ObjectId(5cb6f8a75e753938708501fa),1.12E+18,To the person who very  rudely interrupted my shower concert: someday people are gonna buy tickets to hear that so I HOPE you__e HAPPY that you got to see me live before the general public.,
ObjectId(5cb6f8a75e753938708501fe),1.12E+18,me in the shower giving my fans a full concert they didn__ ask for https://t.co/7hptyjr4ws,
ObjectId(5cb6f8a75e75393870850203),1.12E+18,"Taeyeon 's... Concert in Seoul.  2 hours and 15 minutes of unadulterated, breathtaking perfection. 
https://t.co/PhW6AiPuTu",
ObjectId(5cb6f8a75e75393870850207),1.12E+18,"@jimmyfallon In 5th grade, at our winter concert, my friend forgot her solo in the song ""You're a mean one Mr. Grinch"". Everyone laughed and made fun of her, even the people there watching it. EXCEPT ME!__ #ConcertFail",
ObjectId(5cb6f8a75e7539387085020b),1.12E+18,Popular opinion: don__ put full songs from your concert on your story.,
ObjectId(5cb6f8a75e7539387085020f),1.12E+18,"@nightstarjoon Oh no! :( I hope you have a fun time at prom!! :) 
As for me, I__ luckily going to the Chicago concert! My dad__ an airline pilot so we can fly for free, so it__ easy to get around for us",
ObjectId(5cb6f8a75e75393870850212),1.12E+18,Luke combs concert__ https://t.co/4dchEF27QZ,
ObjectId(5cb6f8a75e75393870850216),1.12E+18,"Come see @dreambeachhh turn those luscious locks into lush chords tomorrow at Mercury Lounge 
&gt;&gt; tickets in bio _¡ï_
_
_
_
_
_
#edm #hiphop #lofi #electronicmusic #rave #concert #party_ https://t.co/RxBG8XmIPa",
ObjectId(5cb6f8a75e7539387085021a),1.12E+18,Ann Marie Concert _______,
ObjectId(5cb6f8a75e7539387085021e),1.12E+18,"october 11, 2017: band acc and luke noticed me

october 11, 2019: 5SOS concert 

my luck better be increased that day bro___",
ObjectId(5cb6f8a75e75393870850222),1.12E+18,"Chaquis Maliq has a show on 04/18/2019 at 05:30 PM @ The Schoolhouse in Charleston, SC https://t.co/b9KlL7lDIj #concert https://t.co/ByGoFy6UVj",
ObjectId(5cb6f8a75e75393870850227),1.12E+18,@SomeGuyTyping1 @foals Concert. This is the 4th or 5th time I've seen them. I can't even remember.,
ObjectId(5cb6f8a75e7539387085022b),1.12E+18,home got to be played at the concert like its just no question esp since its a fan song so actually they should play it twice RUN THAT SHIT BACK,
ObjectId(5cb6f8a75e75393870850230),1.12E+18,"Ben Crawford has a show on 04/18/2019 at 06:00 PM @ Courtyard by Marriott Savannah Midtown in Savannah, GA https://t.co/Hgrn4OjLOK #concert https://t.co/vW8euhU7zy",
ObjectId(5cb6f8a75e75393870850235),1.12E+18,PO ThIsLove_Store 2015 2PM CONCERT HOUSE PARTY IN SEOUL (DVD). IDR 705ribu. Minat? Add line@ pnr2092h for detail~ https://t.co/4HsT0ep4Zq,
ObjectId(5cb6f8a75e75393870850239),1.12E+18,"Wee Lass_ (Reilly Sheehan) high school concert swan song. A sweet send off, part one... https://t.co/zWOyEb7oSx",
ObjectId(5cb6f8a75e7539387085023d),1.12E+18,i know it hasn__ been a week since sua last updated but i miss you kim sua :_) please practice well for the japanese concert and try to rest as much as you can _¤ï_ i love you https://t.co/lhfmaXnIck,
ObjectId(5cb6f8a75e75393870850241),1.12E+18,is home the magic shop of the concert setlist... PLEASE I NEED THIS,
ObjectId(5cb6f8a75e75393870850245),1.12E+18,TROYE CONCERT TOO,
ObjectId(5cb6f8a75e75393870850249),1.12E+18,"Seriously, I miss the 90s. That or I miss being a kid. Because I can__ imagine as a 42 year old man I would up and go to a concert like that now. Maybe I would. Maybe depends on my company, can some HS buddies come along? Or do we have to get up early tomorrow? _¤·_____ï¸ https://t.co/VOdn75j0cW",
ObjectId(5cb6f8a75e7539387085024e),1.12E+18,"kingkween has a show on 04/18/2019 at 08:00 PM @ Gold Sounds in Brooklyn, NY https://t.co/GHdyua2UUu #concert https://t.co/OkM6ZeE7cU",
ObjectId(5cb6f8a75e75393870850252),1.12E+18,"Slick Sharks has a show on 04/18/2019 at 08:00 PM @ The Lasting Room in Haverhill, MA https://t.co/LsRad7QxuI #concert https://t.co/Xrs9Ot2uNl",
ObjectId(5cb6f8a75e75393870850256),1.12E+18,Listening to old concert videos and at the top of my wish list is a studio version of Harry Styles singing Just a Little Bit of Your Heart and If I Could Fly.,
ObjectId(5cb6f8a75e7539387085025a),1.12E+18,"army since 2014 
0 - album, ls, concert, fanmeet. :( https://t.co/f4e5B3ndC1",
ObjectId(5cb6f8a75e7539387085025e),1.12E+18,what__ up with all these artists tweeting right before they go out to perform a concert?,
ObjectId(5cb6f8a75e75393870850262),1.12E+18,@granditis good idea. i feel like i__ prepared as well and i__ not even going lol. i hope i helped. have fun at the concert.,
ObjectId(5cb6f8a75e75393870850267),1.12E+18,"Been waiting for this one. 
Gary Clark Jr.: Tiny Desk Concert 
https://t.co/NvJ5GjjRYc",
ObjectId(5cb6f8a75e7539387085026b),1.12E+18,"when i buy concert ticket, i__ gonna have a good time but when i tickets to a sporting event i__ at a 50/50 chance to watch them win or lose and that really sucks",
ObjectId(5cb6f8a75e75393870850270),1.12E+18,i think being at a zac brown band concert would solve all life__ problems,
ObjectId(5cb6f8a75e75393870850273),1.12E+18,@Im__AnnMarie I can__ wait until I meet you soon at a concert when you come to Memphis one day your my favorite role model because you be talking real stuff in your music and them facts ____,
ObjectId(5cb6f8a75e75393870850279),1.12E+18,Love this: Cellist Yo-Yo Ma plays a concert at a US-Mexico border crossing to make a point  https://t.co/DuanCy41PE,
ObjectId(5cb6f8a75e7539387085027d),1.12E+18,"'We are warriors! The victory is tight! Raise your hands if you're alive tonight!' ____
@oficial_emet __
ferrazfilms __
#warriors #live #rock #concert #rj em La Esquina https://t.co/QHBLjQrTv7",
ObjectId(5cb6f8a75e75393870850282),1.12E+18,"The Jayplayers has a show on 04/18/2019 at 06:00 PM @ Funk Brewing E-town in Elizabethtown, PA https://t.co/brEaiWNwfE #concert https://t.co/WXPiuYvl25",
ObjectId(5cb6f8a75e75393870850287),1.12E+18,Seeing Morgan Wallen in concert made me love him that much more_¥°,
ObjectId(5cb6f8a75e7539387085028c),1.12E+18,Friend bailed on me at the last second for a piano concert tomorrow.... and no one else wants to go. No one locally really likes classical music..,
ObjectId(5cb6f8a75e75393870850291),1.12E+18,I am like Chaotic John at every fucking concert https://t.co/YKGgvoRo7b,
ObjectId(5cb6f8a75e75393870850296),1.12E+18,someone just take me to a morgan wallet concert i__ begging,
ObjectId(5cb6f8a75e7539387085029c),1.12E+18,i don__ think i can ever get over the fact that allison and vanya smiled at each other when they made eye contact when vanya was playing at her concert. and LUTHER HAD TO FUCK IT UP. like SHIT !!!,
ObjectId(5cb6f8a75e753938708502a2),1.12E+18,Petition to bring back old left behind at the 4/20 concert @LeftBehind304 https://t.co/qG97sxFDBr,
ObjectId(5cb6f8a75e753938708502a7),1.12E+18,@LegendaryMKC What concert is that lol?,
ObjectId(5cb6f8a75e753938708502ac),1.12E+18,Press conference be lookin_ like a concert stage huh,
ObjectId(5cb6f8a75e753938708502b1),1.12E+18,@SuperLoliStark Yeah I'll be there for all 3. Are you going to the concert at least? Maybe we can catch each other there or something.,
ObjectId(5cb6f8a75e753938708502b4),1.12E+18,Would you pay to see a hologram in concert? https://t.co/2G9nFEaDj8 https://t.co/OxKb88zAqJ,
ObjectId(5cb6f8a75e753938708502b9),1.12E+18,"Michael Bram has a show on 04/18/2019 at 08:00 PM @ Ponte Vedra Concert Hall in Ponte Vedra Beach, FL https://t.co/thQD5Bif6r https://t.co/Cverg9ia1D",
ObjectId(5cb6f8a75e753938708502bf),1.12E+18,"Michael Bram has a show on 04/18/2019 at 08:00 PM @ Ponte Vedra Concert Hall in Ponte Vedra Beach, FL https://t.co/thQD5BzPXZ #concert https://t.co/YX6w6jKJQO",
ObjectId(5cb6f8a75e753938708502c6),1.12E+18,Mal__ last choir concert in elementary school. https://t.co/d3u6xFjyad,
ObjectId(5cb6f8a75e753938708502cb),1.12E+18,"i know i saw them in concert and all, but are we sure they__e actually real? https://t.co/UaXXG0bEpC",
ObjectId(5cb6f8a75e753938708502d2),1.12E+18,Let's go Wayne State Concert conoe team and placing 4th in the conference!!! https://t.co/fYOw8lo4l4,
ObjectId(5cb6f8a75e753938708502d8),1.12E+18,@jikooksrkive I__ tempted to change my concert fit because of this _¤¡,
ObjectId(5cb6f8a75e753938708502df),1.12E+18,@ericsmithrocks I__e seen them. It was great concert. Lol https://t.co/RENnqwjhcO,
ObjectId(5cb6f8a75e753938708502e5),1.12E+18,@bangbushim7 Right it might as well be a concert,
ObjectId(5cb6f8a75e753938708502ec),1.12E+18,"@KISSFMSEATTLE I have been a fan since the litteral beginning (I was already a fan of Zach's), but have never been a ble to go to a concert",
ObjectId(5cb6f8a75e753938708502f1),1.12E+18,"I have two Tickets for BTS concert at Rose Bowl, California on May 5th. The seats are section 8L, row 42, seats 11 and 12. 
$150 for each. Someone has interesting, please DM!!
Open to negotiate.

#BTSCONCERT #BTSTickets #BTS #BTStour #LA #Rosestadium #concert #BTSticketsforsale",
ObjectId(5cb6f8a75e753938708502f7),1.12E+18,Posted @withrepost _ @materdeimusic We love Victor! Thanks for stopping in to rock out __ with the Guitar class! Victor will be at our CALIFORNIA CONCERT on May 3rd at 6:00pm in the Grotto...WILL YOU? #materdeihighschool #wearemd #materdeiguitar https://t.co/5YEaL2iChw,
ObjectId(5cb6f8a75e753938708502fd),1.12E+18,"when bts holds a concert here in the philippines and hoseok calls himself our hope, we're immediately inaugurating him as our president no questions asked he said it himself",
ObjectId(5cb6f8a75e75393870850303),1.12E+18,"fun fact: I__e seen BTS in one concert, saw them on the LY tour and we finna coo some resell tickets see them again lmAo haha that__ my life rn okay bye",
ObjectId(5cb6f8a75e7539387085030a),1.12E+18,"Lately I've been so thankful for my friends__ really, whether we met on the streets, a concert, high school or anywhere else, I LOVE YOU and thank youu for existing",
ObjectId(5cb6f8a75e75393870850310),1.12E+18,"a concert that was quite a concert: 
5ive Style
The Sea and Cake
Tortoise",
ObjectId(5cb6f8a75e75393870850316),1.12E+18,"But in all honesty, that concert was seriously the most creative, musically interesting, and hilarious__es, I said hilarious__oncerts I__e attended in a while. It had me wondering if there was a way to write handbells into a YA novel ...",
ObjectId(5cb6f8a75e7539387085031d),1.12E+18,Oh no. I feel like they're about to announce Shawn's concert https://t.co/bxsUfjNPOs,
ObjectId(5cb6f8a75e75393870850322),1.12E+18,"Two new lambs midwifed, several manuscript pages written, a boatload of emails answered, a new collection of yarns named, two meals fixed, one orchestra concert attended, one traffic jam suffered through, many animals fed. And so to bed.",
ObjectId(5cb6f8a75e7539387085032a),1.12E+18,Got these beautiful banner slogan sets  by @lookatmin1013  they are so beautiful. I don't know which one to take to the concert at the Rose Bowl. Thank you so much to @TheHalesNyx for running this GO. They came home safely. _ #NYXGOs https://t.co/OjuWOCbotF,
ObjectId(5cb6f8a75e75393870850330),1.12E+18,Nothing is worse then forgetting about the dance Gavin dance concert tonight that I bought a ticket for. I__ so upset with myself....... ____,
ObjectId(5cb6f8a75e75393870850336),1.12E+18,"#NowPlaying the video ""Pretty Lou's 3rd Annual Birthday Charity Concert"" on @TIDAL 

 https://t.co/sV7YnOl6pc",
ObjectId(5cb6f8a75e7539387085033c),1.12E+18,#KanyeWest #Yeezus: Kanye West Red Ski Mask Yeezus Concert Tour Black T-shirt Pacsun Fear Of God FOG https://t.co/Uc73ktgYz0 https://t.co/A4WZly3riT,
ObjectId(5cb6f8a75e75393870850342),1.12E+18,I NEED that pic of dylan and max in at the bts concert,
ObjectId(5cb6f8a75e75393870850347),1.12E+18,"Willie J Laws Band -  ""The La... has a show on 04/18/2019 at 08:30 PM @ Birch Street Bistro in Boston, MA https://t.co/x0AerDg7kN #concert https://t.co/7PBh2pvDiD",
ObjectId(5cb6f8a75e7539387085034c),1.12E+18,Please be sign of more concerts to come...I need a good busking spot. https://t.co/lXN7QMvyeM,
ObjectId(5cb6f8a75e75393870850351),1.12E+18,@diascrowley persona concert and p5r news!,
ObjectId(5cb6f8a75e75393870850357),1.12E+18,"V v v ready to see every @YoungLife leader/staff person I know at tonight__ @benrector concert.
#magicinseattle",
ObjectId(5cb6f8a75e7539387085035c),1.12E+18,"@CamTucker_Sport @BrownieScott __ome on, people! Somebody scheduled a concert but called it a protest! Possibly while HIGH. Cypress Hill, I__ looking in your direction..._",
ObjectId(5cb6f8a75e75393870850360),1.12E+18,I__ about to fuck around and go to their concert __ https://t.co/Rzkev5pJ9V,
ObjectId(5cb6f8a95e753938708504d7),1.12E+18,1 2 3 and to the 4...deep cover...when i met you last night baby...so many memories.  Michael's first concert included Snoop... https://t.co/6SNEBx58IQ,
ObjectId(5cb6f8a95e753938708504da),1.12E+18,@LOLGOP @goldengateblond I__ old enough to remember those awful __hurch_ people that protested minimart funerals and just about every other thing. I think I even saw them at a Cher/Village People concert,
ObjectId(5cb6f8a95e753938708504df),1.12E+18,Flight_ Hotel_ Tickets to concert_ I__ so incredibly excited to go to California with my mom &amp; getting to take her to see the actual loves of my life @BTS_twt ______,
ObjectId(5cb6f8a95e753938708504e2),1.12E+18,"@ChatByCC @realDonaldTrump Sweetheart, you__e not going to find __he truth_ about anything where you__e going.  

You rally-goers ever consider just going to a concert, a monster-truck rally, or a Pro-Wrestling show? 
Oh I know, I know... at the Trump Show you get __ree Kool-aid_.  

What was I thinking?!",
ObjectId(5cb6f8a95e753938708504e4),1.12E+18,"@pink @STAPLESCenter was the best concert I have ever seen .  It's more than a concert, it was breathtaking!  I had so much fun, thank you for being you!!! __ https://t.co/ZzUeOhm0Xg",
ObjectId(5cb6f8a95e753938708504e7),1.12E+18,lmao this episode of bobs burgers where tuna &amp; louise go to thai concert and lousie falls in love with boo boo reminds me of @boywithluv &amp; jungkook https://t.co/asKRJjEa7E,
ObjectId(5cb6f8a95e753938708504ea),1.12E+18,"Nightbloom has a show on 04/18/2019 at 06:30 PM @ Life en Espanol in MazatlÃ¡n, ME https://t.co/F9Cq5KMxjk #concert https://t.co/rub6vs0kuC",
ObjectId(5cb6f8a95e753938708504ed),1.12E+18,I bought some @richthekid tickets for LA  and he canceled on me this man owes me a concert ticket,
ObjectId(5cb6f8a95e753938708504f0),1.12E+18,Idk how I haven__ been at one concert in my life__. I need to go to oneeeee,
ObjectId(5cb6f8a95e753938708504f3),1.12E+18,Support the vocalists of #RumpelOpera by taking their voices home with you! Pre-order #RumpelOpera by backing our @Indiegogo campaign! One of the perks includes tickets to the NYC concert AND you take the opera home with you! Pick that one! https://t.co/84NXu9Akxu #worldvoiceday https://t.co/ElYutnP7Ll,
ObjectId(5cb6f8a95e753938708504f6),1.12E+18,Just realized I got two day shipping on amazon so my bag for the concert should be here tomorrow!!! Omg worm_¥º it__ so cute imma decorate it w stickers and all that cute shit,
ObjectId(5cb6f8a95e753938708504f9),1.12E+18,"Attended the concert of the brilliant Homayoun Shajarian, Sohrab Pournazeri and band in LA on Sunday. It was truly amazing https://t.co/zOVvj9teRa",
ObjectId(5cb6f8a95e753938708504fb),1.12E+18,if y__ll haven__ known cyan for long she__ literally been SCREAMING about this concert since she got tickets this is what she deserves _____ï¸__ https://t.co/srBIomCLb8,
ObjectId(5cb6f8a95e753938708504fe),1.12E+18,I wanted to go to Brooklyn for it but Jays concert next Friday is getting all my money,
ObjectId(5cb6f8a95e75393870850501),1.12E+18,Thank you to everyone who attended the Band Spring Concert tonight. Our amazing band instructors do an amazing job with our SMS students. What an incredible performance they put on! #RebcatPride,
ObjectId(5cb6f8a95e75393870850505),1.12E+18,"u_ know whats cute_ when_ hoseok_ is_ at any_ event and_ very_ proudly says that_ he's ""_______'s hope"" but_ what's_ funnier is_ when_ he shouted ""I'M_ THAILAND'S HOPE"" at_ the_ bangkok concert and_ instantly turned into_ a_ politician",
ObjectId(5cb6f8a95e75393870850508),1.12E+18,We want a concert periscope not a mixlr link,
ObjectId(5cb6f8a95e7539387085050b),1.12E+18,"N8V has a show on 04/18/2019 at 07:00 PM @ Kracker Boxx Bar in Las Vegas, NV https://t.co/1xLBZY4wm6 #concert https://t.co/RO6RqNz5oh",
ObjectId(5cb6f8a95e7539387085050e),1.12E+18,"Luna 13 has a show on 04/18/2019 at 07:00 PM @ Kracker Boxx Bar in Las Vegas, NV https://t.co/a3iWvjxMKo #concert https://t.co/c5cJDk6QvE",
ObjectId(5cb6f8a95e75393870850511),1.12E+18,"Razakel has a show on 04/18/2019 at 07:00 PM @ Kracker Boxx Bar in Las Vegas, NV https://t.co/BcleZsNZgD #concert https://t.co/nfOUMLn9G3",
ObjectId(5cb6f8a95e75393870850515),1.12E+18,My southern accent and voice cracks is really coming out in all these @GuysonaBus songs tonight. It's like I'm right back at their concert,
ObjectId(5cb6f8a95e75393870850518),1.12E+18,"Dusty Watson has a show on 04/18/2019 at 08:00 PM @ The Ritz in San Jose, CA https://t.co/Lr2lYVE7WB #concert https://t.co/VZpBwEDrA2",
ObjectId(5cb6f8a95e7539387085051a),1.12E+18,@snugglingmarais you would be the type to yell that at a concert,
ObjectId(5cb6f8a95e7539387085051d),1.12E+18,"Good Evening Everyone! 
A big congratulations to today__ Question of the Day Winner!! 

Donna Sorensen!!!!!!

You are now entered into the Grand Prize Drawing for Two Front Row Tickets to our upcoming concert -An Evening with The... https://t.co/nup7L36Yjk",
ObjectId(5cb6f8a95e75393870850520),1.12E+18,"[#FANCAM] 14.04.19 - #Haon durant o Adidas creators concert.

Cr: TrvSpace
 https://t.co/h76DIGiKFS",
ObjectId(5cb6f8a95e75393870850523),1.12E+18,I watched these girls make molly water at a concert. Uhhh honey that__ not how this works.,
ObjectId(5cb6f8a95e75393870850526),1.12E+18,"Concert Rejamm at MITEC on 26 April 2019 9 pm, don__ miss it guys!!!! https://t.co/LrTRnIiqXr",
ObjectId(5cb6f8a95e75393870850527),1.12E+18,thinking about seeing wdw in concert on august 25. should i do it??,
ObjectId(5cb6f8a95e7539387085052b),1.12E+18,why does it feel like my concert happened years ago when it was actually less than ten days ago,
ObjectId(5cb6f8a95e7539387085052e),1.12E+18,@CodySIO @Mac_Praed Guess what....   I got tickets to the concert! I'm super excited to see you guys!,
ObjectId(5cb6f8a95e75393870850531),1.12E+18,@ihopeiamanalien @foals Livestream or are you at a concert?,
ObjectId(5cb6f8a95e75393870850534),1.12E+18,Damn I think I wanna go to NY for this one night only Jay-Z concert at Webster Hall ..,
ObjectId(5cb6f8a95e75393870850537),1.12E+18,"Just attended a university handbell concert at which there were students screaming out individual handbell players_ names like they were rockstars. My 11yo said that if he ever wants a fan club, he now knows he should join the handbell choir. _¤£_¤£_¤£",
ObjectId(5cb6f8a95e7539387085053a),1.12E+18,"@BTS_twt i love you, please stay healthy and take care if yourself during this upcoming tour__if you feel the need to rest know we won't be upset if you take a rest during a concert, we'd rather see you healthy than pushing through pain that could be harmful, ___êµ ___©ë__¤ð_",
ObjectId(5cb6f8a95e7539387085053d),1.12E+18,@Ermytache Great concert,
ObjectId(5cb6f8a95e75393870850540),1.12E+18,"See Ya Soon__
-Luke Combs
-Dan &amp; Shay
-Josh Turner
Happy Concert Season__",
ObjectId(5cb6f8a95e75393870850543),1.12E+18,"@jimmyfallon I went to a concert with a crush, and while walking to the venue a woman came up to me and said the zipper of my new dress had come undone in the back. It was broken and my entire back and bra were showing. Had to wear dates shirt and he wore his undershirt.",
ObjectId(5cb6f8a95e75393870850546),1.12E+18,#FLAPanthers get city approval of investing millions of $ in to Ft. Lauderdale War Memorial Auditorium for a 2-rink NHL caliber training facility and a concert venue that will also accommodate youth sports. Here's team CEO &amp; President @Caldwell16 on the matter:  @NBC6Sports https://t.co/r78ySW2k2e,
ObjectId(5cb6f8a95e75393870850549),1.12E+18,"Robert Johnson has a show on 04/18/2019 at 06:00 PM @ Slo Bones in Frankenmuth, MI https://t.co/3Lq1MeZcaK #concert https://t.co/3hdwK0MmIR",
ObjectId(5cb6f8aa5e7539387085054c),1.12E+18,"The Renfrees has a show on 04/18/2019 at 07:00 PM @ Debi Champion's Writer's Nights @ Commodore Grille in Nashville, TN https://t.co/DoZNqDblvy #concert https://t.co/qQRDImMjMZ",
ObjectId(5cb6f8aa5e7539387085054f),1.12E+18,Congrats to @chschorus on a great concert! Talk about a full house too! https://t.co/jabVm8LzKb,
ObjectId(5cb6f8aa5e75393870850552),1.12E+18,"this summer all i want is clear skin, a flat stomach, to make lots of money, travel and to go to every concert possible. is that really too much to ask for",
ObjectId(5cb6f8aa5e75393870850555),1.12E+18,And cause of this i__l be watching the 1975 concert  https://t.co/ADxe9sbx19,
ObjectId(5cb6f8aa5e75393870850557),1.12E+18,"This guy next to me at this concert right now moved here from a state that__ in the middle of nowhere and he says 

__ literally just rode my bike here to see my favorite band. We living the dream here in California_

that__ a whole ass mood.",
ObjectId(5cb6f8aa5e7539387085055a),1.12E+18,First time in Shawn's concert was like-------,
ObjectId(5cb6f8aa5e7539387085055e),1.12E+18,@RoddyRicch needs to throw a mf concert already,
ObjectId(5cb6f8aa5e75393870850561),1.12E+18,"- Wonwoo 1st gen pc
- Like seventeen concert pc otp soonwoo
- TC diamond edge japan hologram wonwoo
- TC diamond edge japan hologram&amp;half body DK https://t.co/8B3b2dn2yh",
ObjectId(5cb6f8aa5e75393870850565),1.12E+18,"@JenniferKuerth @sincerely_nyla1 Same!! And the same age as you too. My dad wouldn't let me go to History concert, said I'd be crushed(I was so gutted)..I got to see him at a few events but never a performance. Cried when I got the tickets to This is It. Did you refund yours or keep it?",
ObjectId(5cb6f8aa5e75393870850568),1.12E+18,gonna have a concert at #notredame it seems pretty lit up in there,
ObjectId(5cb6f8aa5e7539387085056b),1.12E+18,shite the memories are hitting me hard and I didn't even attended the concert https://t.co/6AMS1ZVzZw,
ObjectId(5cb6f8aa5e7539387085056c),1.12E+18,My parents are really out here living their best lives __ they went on a trip to Vegas for a concert and my dad got a tattoo and my mom got a fucking belly button piercing. They really enjoying the no kid life apparently,
ObjectId(5cb6f8aa5e7539387085056f),1.12E+18,Hoping that the first $5 concert is that week that I__ home because I__ forcing ole boy to take me on a date,
ObjectId(5cb6f8aa5e75393870850572),1.12E+18,@maddiesuckssss Tickets are still available... https://t.co/lnxqE44SET,
ObjectId(5cb6f8aa5e75393870850576),1.12E+18,"Ed Stephenson has a show on 04/18/2019 at 07:30 PM @ Fig in Raleigh, NC https://t.co/lnpUQ74k2t #concert https://t.co/rXMHwAJz6h",
ObjectId(5cb6f8aa5e75393870850578),1.12E+18,"@GeorgeHarrison @thebeatles Billy was the first concert I ever attended. I was 12 &amp; it was a surprise because I was at the right place at the right time. I can genuinely say, he does a FAB show! (Brenda) https://t.co/WYpCtOm1oy",
ObjectId(5cb6f8aa5e7539387085057a),1.12E+18,"__BTS CONCERT FRONT SEAT: NOT A RESELLER__

Selling Chicago Soldier Field, Day 2, A3, Row 5. I happened to get two tickets while I only need one for myself so selling it at very low price!

__Open Kakaotalk: https://t.co/uUOECgGtIq

#BTSTICKETSELLING #bts #BTSARMY #btstickets https://t.co/IoRhcvElCz",
ObjectId(5cb6f8aa5e7539387085057c),1.12E+18,"[#FANCAM] 14.04.19 - #Haon durant o Adidas creators concert.

Cr: lit__hop 
 https://t.co/MJMr32fzfU",
ObjectId(5cb6f8aa5e7539387085057e),1.12E+18,Let__ go to a Luke Combs concert,
ObjectId(5cb6f8aa5e75393870850580),1.12E+18,"@Jerkwheatery Oh man, I get it. Trust me. Who are y__ll seeing Thursday? I__ in a concert drought until June",
ObjectId(5cb6f8aa5e75393870850582),1.12E+18,"@DanJepson7 Complained about getting sold faulty tickets for a King's Kaliedescope concert one time and immediately got a reply.... however, I was not an avid twitter user at the time I did not notice until months later__",
ObjectId(5cb6f8aa5e75393870850584),1.12E+18,@fvrmvn my mother is from sf and she__ really into santana and once dropped $300 on concert tickets so like that__ one data point,
ObjectId(5cb6f8aa5e75393870850586),1.12E+18,"#Repost from @sharon_cuneta12
Kakie and Miel in an impromptu concert in our room. I looove when my babies stay with us every night before going to their own rooms to sleep. Tonight_ https://t.co/tV9OATLKDz",
ObjectId(5cb6f8aa5e75393870850588),1.12E+18,Another KH concert in TOï¼ Damn,
ObjectId(5cb6f8aa5e7539387085058a),1.12E+18,"K Star has a show on 2019-04-18 at 21:00 @ CHARLIE FETTAH W/ 4LIFEMUSIC in Lloydminster, AB https://t.co/84316cUhKv #concert https://t.co/1gMBWitPsC",
ObjectId(5cb6f8aa5e7539387085058d),1.12E+18,It's their last concert before Minseok wamil dan literally not only the whole fandom but EXO dan semua are SUPER EMO rn.,
ObjectId(5cb6f8aa5e7539387085058f),1.12E+18,"Steps to guarantee a good mood: 
1) drink a cup of coffee 
2) put on something cozy 
3) pretend you don__ have homework 
4) (this one is very important) you must tell your Alexa to play __hat__ Up_ by 4 Non Blondes 
5) perform a very dramatic concert 
6) repeat as needed",
ObjectId(5cb6f8aa5e75393870850592),1.12E+18,This is how concert seating should be https://t.co/EEkEEJrBVR,
ObjectId(5cb6f8aa5e75393870850595),1.12E+18,@LinusTech I need a phone battle P30 vs S10 for pic/video /sound at a concert. Who does it best?,
ObjectId(5cb6f8aa5e75393870850598),1.12E+18,it__ a whole concert in the drive thru rn,
ObjectId(5cb6f8aa5e753938708505a0),1.12E+18,"@crzyitalianchef @lovinglee86 @yainslayyy @Charmanderz_ @KissaMeassa @BangtanPryncess @BTSPlayroom @sugasonlykitten @jcnjsgurl @Snoopygurl82 @mixedbutterfly7 @WhippedNoona @goldendomhoseok @jaysdimples @Min_Sassy I feel bad for the girl in grey. That on in black dangerous ____
I feel sorry for those who are next to her if she goes to a bts concert____",
ObjectId(5cb6f8aa5e753938708505a3),1.12E+18,Okay Ariana literally set the stage for @NSYNC to do a revival tour... plz I__ begging u the only concert I__e seen was recorded on a VCR as a toddler and I__ 23 now __,
ObjectId(5cb6f8aa5e753938708505a5),1.12E+18,"today was my last choir concert, big sad",
